,job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,posted_date,company_size,tools_preferred,salary_min_usd,salary_max_usd
1046,1047,Craig-Lloyd,Tech,Data Analyst,"MLflow, Reinforcement Learning, Azure, C++, Pandas, NumPy",Mid,Contract,"Priceborough, LU",2025-02-03,Startup,"BigQuery, MLflow, KDB+",86846.0,98704.0
1047,1048,Bell-Perez,Tech,NLP Engineer,"Excel, C++, GCP, SQL, PyTorch",Mid,Internship,"Rossbury, SC",2024-08-01,Mid,"BigQuery, PyTorch",125414.0,140740.0
1048,1049,Cole-Clark,Automotive,Data Scientist,"CUDA, TensorFlow, Python, Azure, Scikit-learn",Entry,Internship,"South Meganmouth, LI",2024-11-05,Startup,FastAPI,127708.0,143295.0
1049,1050,Knight-Lozano,Finance,NLP Engineer,"LangChain, GCP, R, SQL",Senior,Remote,"New Heatherbury, BG",2023-10-21,Mid,"TensorFlow, Scikit-learn, KDB+",136117.0,208595.0
1050,1051,Burton LLC,Automotive,Data Scientist,"Scikit-learn, Power BI, R, Reinforcement Learning, Excel, Azure",Senior,Full-time,"South Jamesville, JM",2024-06-04,Mid,KDB+,74834.0,103941.0
1051,1052,"Castillo, Bonilla and Mclaughlin",Automotive,Computer Vision Engineer,"NumPy, Excel, LangChain, Keras",Mid,Internship,"West Jasonmouth, IR",2024-03-14,Large,"LangChain, FastAPI",123956.0,163525.0
1052,1053,Byrd-Christian,Finance,NLP Engineer,"SQL, Reinforcement Learning, Python",Mid,Internship,"West Theresashire, NI",2024-11-07,Large,"FastAPI, TensorFlow",138221.0,219313.0
1053,1054,Price-Sandoval,E-commerce,Data Scientist,"Flask, NumPy, C++",Senior,Remote,"Lake Markport, PK",2025-08-09,Large,"FastAPI, TensorFlow",46907.0,84839.0
1054,1055,Black-Simmons,Automotive,Data Scientist,"Pandas, SQL, CUDA, Power BI, AWS",Senior,Full-time,"Allenburgh, BW",2024-07-03,Startup,"PyTorch, BigQuery, TensorFlow",136391.0,226513.0
1055,1056,"Berger, Jackson and Hansen",Automotive,Data Analyst,"CUDA, SQL, Power BI, GCP, FastAPI, PyTorch",Mid,Contract,"Hopkinstown, KP",2025-07-09,Mid,"BigQuery, KDB+",113830.0,133491.0
1056,1057,Kent-Preston,E-commerce,Data Analyst,"Excel, GCP, Scikit-learn, PyTorch",Senior,Full-time,"North Nicolechester, CO",2024-06-11,Mid,KDB+,45973.0,72433.0
1057,1058,"Hartman, Rowe and Hernandez",Automotive,Data Analyst,"C++, NumPy, Excel, Keras, TensorFlow",Entry,Internship,"East Joseph, GR",2024-04-30,Large,"FastAPI, Scikit-learn",85501.0,149518.0
1058,1059,Morrison-Turner,Retail,Computer Vision Engineer,"C++, SQL, Flask, PyTorch, MLflow, FastAPI",Entry,Contract,"Mayerview, NI",2025-08-25,Mid,"KDB+, TensorFlow",137862.0,169321.0
1059,1060,Smith Inc,Tech,AI Product Manager,"Power BI, SQL, Reinforcement Learning, TensorFlow",Mid,Internship,"New Adam, BN",2025-03-04,Startup,"LangChain, MLflow, FastAPI",104563.0,140859.0
1060,1061,Gardner-Chavez,Tech,Data Scientist,"TensorFlow, Pandas, Flask, Reinforcement Learning, Azure",Mid,Full-time,"Lopezfort, KH",2023-12-17,Mid,"MLflow, TensorFlow",119393.0,154411.0
1061,1062,Morris-Blake,Healthcare,Data Scientist,"Python, NumPy, LangChain, Excel",Senior,Contract,"Lake Anthony, CL",2024-01-05,Mid,"LangChain, PyTorch",52342.0,65593.0
1062,1063,Hunter-Ward,Finance,ML Engineer,"SQL, Python, CUDA, FastAPI, TensorFlow",Senior,Remote,"Millerborough, WS",2023-12-01,Large,"MLflow, Scikit-learn, FastAPI",110675.0,194128.0
1063,1064,Hicks and Sons,Finance,Data Scientist,"Reinforcement Learning, Excel, Azure, SQL, FastAPI, Pandas",Entry,Remote,"Port Franciscoside, GT",2025-06-12,Large,"PyTorch, BigQuery, FastAPI",93518.0,182685.0
1064,1065,Torres-Clark,Education,NLP Engineer,"Excel, Hugging Face, CUDA, Flask, TensorFlow, C++",Entry,Contract,"West Jason, RO",2023-10-26,Mid,"PyTorch, KDB+, BigQuery",80174.0,143646.0
1065,1066,Brown Ltd,Automotive,Data Analyst,"C++, GCP, Reinforcement Learning",Senior,Contract,"West Keithview, LU",2025-03-13,Mid,LangChain,90229.0,182531.0
1066,1067,Kerr Ltd,Education,Quant Researcher,"PyTorch, CUDA, AWS, Reinforcement Learning",Entry,Full-time,"Juanburgh, TD",2024-01-14,Mid,"MLflow, PyTorch, TensorFlow",42741.0,138581.0
1067,1068,"Hobbs, Moreno and Williams",Finance,ML Engineer,"Scikit-learn, Pandas, Keras, Power BI, TensorFlow, LangChain",Mid,Full-time,"Andrewmouth, GN",2025-08-31,Startup,"LangChain, PyTorch, KDB+",141028.0,211158.0
1068,1069,"Brown, Giles and Thompson",E-commerce,ML Engineer,"R, LangChain, MLflow, Power BI, Azure, CUDA",Entry,Internship,"North Mistyland, DJ",2025-02-17,Startup,BigQuery,62711.0,120957.0
1069,1070,Jordan Inc,Healthcare,ML Engineer,"AWS, Excel, C++, Keras",Mid,Full-time,"Joelland, MC",2025-02-28,Mid,Scikit-learn,140092.0,164804.0
1070,1071,Rodriguez Inc,Tech,AI Product Manager,"AWS, SQL, Scikit-learn, Flask, FastAPI",Mid,Internship,"Lake Debbie, SZ",2025-04-13,Mid,"MLflow, LangChain",72382.0,84197.0
1071,1072,Evans-Alvarado,Retail,NLP Engineer,"FastAPI, AWS, Pandas, Excel, Reinforcement Learning, Azure",Senior,Remote,"Davidmouth, BJ",2025-06-23,Large,"FastAPI, TensorFlow, BigQuery",91789.0,114759.0
1072,1073,"Phillips, Sanchez and Christensen",E-commerce,AI Product Manager,"CUDA, Pandas, Python, PyTorch, Azure, Keras",Entry,Internship,"East Davidchester, NE",2025-02-08,Large,LangChain,112036.0,153498.0
1073,1074,"Sexton, Davis and Allen",Healthcare,NLP Engineer,"R, Flask, Keras, GCP, Hugging Face",Mid,Full-time,"Lake David, FI",2025-06-13,Startup,Scikit-learn,45224.0,79444.0
1074,1075,"Gill, Russo and Hill",Automotive,Quant Researcher,"LangChain, Keras, Excel",Entry,Internship,"Gomezchester, UG",2023-12-19,Startup,PyTorch,62949.0,91600.0
1075,1076,"Walsh, Davis and Tanner",Automotive,Data Analyst,"Power BI, Scikit-learn, Keras, TensorFlow, MLflow, SQL",Senior,Full-time,"North Brettfurt, MH",2025-04-25,Large,"TensorFlow, BigQuery, FastAPI",67630.0,155926.0
1076,1077,Green Group,E-commerce,AI Researcher,"SQL, Excel, Flask, NumPy, FastAPI",Entry,Contract,"Port Yvetteland, LK",2023-12-12,Mid,"TensorFlow, PyTorch",92512.0,136705.0
1077,1078,"Wilson, Wilson and Austin",Finance,Data Analyst,"GCP, SQL, Keras, AWS, Python",Mid,Remote,"Mistyfurt, KP",2024-06-18,Large,"TensorFlow, FastAPI",96374.0,117586.0
1078,1079,Williams-Thomas,Retail,NLP Engineer,"Flask, AWS, Reinforcement Learning, LangChain, FastAPI",Mid,Internship,"North Patricia, YE",2025-05-28,Large,PyTorch,72840.0,136135.0
1079,1080,"Thompson, Gibson and Simmons",Retail,NLP Engineer,"Python, AWS, MLflow, C++, R",Mid,Remote,"Gutierreztown, TJ",2025-09-01,Mid,FastAPI,107564.0,192348.0
1080,1081,"Bush, Dennis and Burke",Automotive,AI Product Manager,"Python, MLflow, LangChain, GCP, PyTorch, Keras",Entry,Full-time,"Benitezfurt, ST",2024-07-14,Startup,"PyTorch, Scikit-learn, BigQuery",101793.0,153283.0
1081,1082,Anderson and Sons,Retail,Data Analyst,"AWS, Excel, Keras, Power BI, CUDA, Flask",Senior,Remote,"Griffintown, KP",2025-03-25,Startup,"BigQuery, MLflow",111604.0,157715.0
1082,1083,"Russell, Wood and Robertson",E-commerce,Quant Researcher,"Python, Excel, FastAPI, GCP, C++, PyTorch",Senior,Remote,"Gonzalezstad, VN",2025-09-01,Mid,"MLflow, LangChain, BigQuery",124909.0,142566.0
1083,1084,Johnson LLC,Tech,Data Scientist,"GCP, Azure, CUDA, AWS, PyTorch",Senior,Contract,"South Christopher, FJ",2024-02-15,Startup,"TensorFlow, MLflow, Scikit-learn",142140.0,231014.0
1084,1085,Kaufman LLC,Tech,ML Engineer,"AWS, Excel, SQL, Scikit-learn",Senior,Full-time,"Port Ianfurt, LR",2023-12-24,Startup,"Scikit-learn, KDB+, PyTorch",74360.0,154591.0
1085,1086,Murphy LLC,Healthcare,Data Analyst,"Keras, TensorFlow, MLflow, NumPy, Pandas, Scikit-learn",Senior,Contract,"Whitefort, NI",2024-04-06,Large,"LangChain, FastAPI, PyTorch",142266.0,205665.0
1086,1087,Matthews-Collins,E-commerce,NLP Engineer,"Flask, Pandas, GCP",Senior,Full-time,"Jonesville, TO",2025-01-24,Mid,"LangChain, PyTorch",85449.0,173276.0
1087,1088,Rivas PLC,Retail,AI Product Manager,"CUDA, SQL, Azure, MLflow, Python, GCP",Mid,Contract,"South Timothystad, CH",2023-09-26,Startup,KDB+,72838.0,82839.0
1088,1089,Alvarez PLC,Automotive,Computer Vision Engineer,"Azure, Flask, PyTorch, C++, GCP, Pandas",Entry,Remote,"North Connorfurt, PA",2024-01-13,Mid,"KDB+, TensorFlow",58883.0,94087.0
1089,1090,Best Inc,E-commerce,Data Analyst,"FastAPI, Excel, AWS, TensorFlow",Entry,Internship,"Lake Melanie, VU",2024-07-19,Mid,PyTorch,137871.0,236301.0
1090,1091,"Ochoa, Davidson and Thomas",Education,Quant Researcher,"Azure, Keras, C++, LangChain",Senior,Remote,"Coryton, WS",2025-03-11,Large,"TensorFlow, BigQuery",72807.0,148336.0
1091,1092,"Reilly, Barajas and Hughes",Finance,AI Product Manager,"CUDA, Excel, FastAPI, MLflow, Azure, Power BI",Senior,Full-time,"South Kathleen, MV",2024-02-23,Startup,"FastAPI, BigQuery",121770.0,181258.0
1092,1093,"Dixon, Wright and Smith",Education,Data Analyst,"MLflow, SQL, Pandas",Entry,Internship,"Markfort, NO",2025-09-10,Large,"BigQuery, KDB+",59736.0,141312.0
1093,1094,"Sawyer, Hall and Lowe",Automotive,Data Analyst,"CUDA, NumPy, Keras",Mid,Internship,"Nancyberg, AF",2023-12-28,Large,"TensorFlow, MLflow, PyTorch",54563.0,120250.0
1094,1095,"Donaldson, Espinoza and Mills",Tech,AI Product Manager,"C++, Reinforcement Learning, Flask, AWS, Scikit-learn, NumPy",Senior,Full-time,"Matthewsberg, DO",2024-12-11,Mid,FastAPI,59528.0,141804.0
1095,1096,Davis-Moore,Retail,Computer Vision Engineer,"PyTorch, Python, FastAPI, Azure, LangChain",Senior,Full-time,"North Jessica, VC",2025-09-19,Mid,"FastAPI, KDB+, TensorFlow",135458.0,162633.0
1096,1097,Clark PLC,Retail,NLP Engineer,"GCP, Scikit-learn, CUDA, R, AWS, Pandas",Mid,Internship,"New Austin, BZ",2025-03-20,Startup,TensorFlow,120849.0,175578.0
1097,1098,Lynch-Coffey,Automotive,ML Engineer,"Azure, R, Hugging Face, SQL, MLflow, Flask",Entry,Internship,"Deborahton, CV",2023-10-11,Large,"TensorFlow, LangChain",114398.0,162569.0
1098,1099,Archer Ltd,Tech,AI Product Manager,"Keras, Azure, C++, Reinforcement Learning, Hugging Face",Entry,Remote,"Allisonview, ET",2024-09-16,Mid,Scikit-learn,102033.0,129786.0
1099,1100,"Estrada, Perry and Jackson",E-commerce,AI Product Manager,"NumPy, Hugging Face, CUDA, Flask",Mid,Internship,"Eatonmouth, PW",2023-10-13,Startup,"TensorFlow, BigQuery",109096.0,152219.0
1100,1101,Shelton-Ellison,Healthcare,NLP Engineer,"FastAPI, C++, R, Scikit-learn, GCP, Flask",Mid,Internship,"Davistown, NA",2024-06-21,Large,"PyTorch, FastAPI, MLflow",42116.0,124383.0
1101,1102,Montgomery Inc,Finance,Data Scientist,"Power BI, R, Python, C++, SQL",Entry,Internship,"Danielside, SZ",2024-07-25,Large,KDB+,101352.0,179549.0
1102,1103,"Rios, Evans and Foster",Retail,AI Researcher,"R, Python, Reinforcement Learning",Senior,Full-time,"Hernandezland, ZA",2024-11-21,Large,"FastAPI, PyTorch",66107.0,154510.0
1103,1104,"Garcia, Lopez and Santiago",Finance,NLP Engineer,"LangChain, Azure, PyTorch, FastAPI",Senior,Remote,"New Jared, BB",2024-12-03,Mid,Scikit-learn,47058.0,61355.0
1104,1105,Bell Group,Finance,AI Researcher,"Hugging Face, GCP, FastAPI",Entry,Full-time,"Nicholaschester, KE",2023-11-11,Startup,LangChain,134451.0,175964.0
1105,1106,Stevens-Foster,Tech,Data Analyst,"Power BI, Python, Pandas, AWS",Entry,Full-time,"Blairside, GH",2024-03-13,Startup,"Scikit-learn, PyTorch, BigQuery",65526.0,112033.0
1106,1107,Sawyer PLC,E-commerce,NLP Engineer,"Hugging Face, Azure, SQL",Mid,Internship,"Bryceport, AO",2025-01-17,Large,"MLflow, BigQuery, PyTorch",98233.0,144034.0
1107,1108,Hurley-Scott,Healthcare,Quant Researcher,"R, CUDA, Reinforcement Learning",Senior,Internship,"West Christian, SO",2024-07-24,Startup,"TensorFlow, BigQuery, MLflow",63107.0,93304.0
1108,1109,Black-Bennett,Tech,Quant Researcher,"Reinforcement Learning, Hugging Face, CUDA, MLflow, AWS, PyTorch",Mid,Contract,"Lake Toddmouth, IN",2024-09-13,Mid,"LangChain, TensorFlow, KDB+",111226.0,163698.0
1109,1110,Perez Group,Tech,AI Product Manager,"Scikit-learn, Pandas, FastAPI, AWS, Python",Mid,Contract,"South Erikchester, GA",2023-11-11,Large,"FastAPI, LangChain",75074.0,155545.0
1110,1111,"Saunders, Bradford and Sharp",E-commerce,Quant Researcher,"Pandas, Excel, Flask, LangChain, Scikit-learn, TensorFlow",Mid,Full-time,"Port Meganstad, GW",2023-10-03,Large,"KDB+, LangChain, PyTorch",80973.0,145159.0
1111,1112,Hudson-Gordon,Education,Quant Researcher,"FastAPI, SQL, Scikit-learn",Mid,Contract,"Port Erikaburgh, PG",2024-04-27,Startup,LangChain,93507.0,119377.0
1112,1113,"Nelson, Maddox and Klein",Finance,ML Engineer,"Flask, MLflow, Scikit-learn",Senior,Internship,"Philipmouth, GQ",2024-10-21,Large,"Scikit-learn, FastAPI",50076.0,79334.0
1113,1114,"Clark, Price and Dickson",Automotive,Data Scientist,"C++, Keras, Pandas",Entry,Contract,"Lake Misty, MZ",2025-04-06,Mid,"Scikit-learn, FastAPI, TensorFlow",134300.0,219809.0
1114,1115,Gonzalez PLC,Tech,NLP Engineer,"Keras, Azure, C++",Entry,Internship,"Campbellmouth, IN",2024-12-23,Large,"FastAPI, LangChain",97395.0,189060.0
1115,1116,Pierce Inc,Automotive,NLP Engineer,"C++, CUDA, Power BI, TensorFlow",Senior,Internship,"Collierchester, PH",2024-01-14,Mid,"Scikit-learn, TensorFlow",144238.0,220052.0
1116,1117,"House, Bond and Myers",E-commerce,Data Scientist,"R, C++, SQL, GCP, MLflow, TensorFlow",Mid,Contract,"West Cathy, PG",2024-07-04,Large,"LangChain, MLflow, TensorFlow",149741.0,230920.0
1117,1118,Johns Inc,Retail,AI Researcher,"LangChain, Reinforcement Learning, Flask",Senior,Contract,"Rodriguezstad, GN",2023-12-08,Mid,"KDB+, TensorFlow, FastAPI",106079.0,137034.0
1118,1119,"Matthews, Mcdowell and Reynolds",Automotive,Computer Vision Engineer,"Reinforcement Learning, Excel, Power BI, Hugging Face",Senior,Remote,"Port Jeffstad, MD",2024-11-27,Startup,"TensorFlow, Scikit-learn",98445.0,165573.0
1119,1120,Navarro-Costa,Retail,ML Engineer,"C++, TensorFlow, FastAPI, AWS, Reinforcement Learning",Senior,Contract,"Lawrenceton, BG",2024-09-17,Startup,"KDB+, PyTorch",43140.0,88722.0
1120,1121,Morris Inc,Education,AI Product Manager,"Scikit-learn, LangChain, MLflow, Flask",Mid,Remote,"Zunigaside, DM",2024-01-29,Large,"KDB+, LangChain, Scikit-learn",52046.0,121333.0
1121,1122,"Miller, Pena and Spencer",E-commerce,AI Product Manager,"Keras, FastAPI, Scikit-learn, R, Hugging Face, PyTorch",Entry,Remote,"East Timothy, BF",2025-01-27,Startup,"MLflow, PyTorch",99858.0,123912.0
1122,1123,"Davis, Sosa and Greene",Finance,Quant Researcher,"Keras, Pandas, R, Excel, SQL",Mid,Contract,"North Kristafort, CV",2024-04-22,Mid,"MLflow, PyTorch, BigQuery",88347.0,162648.0
1123,1124,"Klein, Jordan and Lang",E-commerce,NLP Engineer,"AWS, GCP, Azure",Entry,Remote,"Scottport, SZ",2024-12-11,Large,"TensorFlow, MLflow, LangChain",111367.0,142733.0
1124,1125,"Valdez, Nguyen and Espinoza",Healthcare,Data Analyst,"Power BI, R, LangChain, C++",Entry,Full-time,"Andreatown, SR",2025-08-04,Mid,"BigQuery, KDB+",78429.0,144042.0
1125,1126,Patterson-Salazar,Education,Computer Vision Engineer,"C++, Hugging Face, Flask",Senior,Remote,"Port Nicholas, KW",2025-02-27,Large,"PyTorch, BigQuery",134633.0,217031.0
1126,1127,"Thomas, Greene and Munoz",Retail,ML Engineer,"CUDA, FastAPI, Power BI",Senior,Internship,"Lake Jaime, VA",2024-10-17,Mid,"FastAPI, LangChain",112953.0,211579.0
1127,1128,Torres Ltd,Education,NLP Engineer,"Flask, GCP, C++",Mid,Contract,"Grahambury, BR",2023-12-14,Mid,FastAPI,144779.0,159980.0
1128,1129,"Young, Peterson and Wood",Finance,Data Scientist,"Flask, Pandas, PyTorch, Excel",Entry,Contract,"New Masonton, KI",2025-09-05,Mid,"FastAPI, TensorFlow",117277.0,164138.0
1129,1130,Reilly PLC,Retail,NLP Engineer,"Reinforcement Learning, LangChain, Excel, Pandas, Python, Flask",Mid,Internship,"Cabrerafort, GW",2025-09-16,Mid,"TensorFlow, PyTorch",53255.0,64684.0
1130,1131,Woods-Kelly,Retail,Data Scientist,"C++, Python, R, Excel",Entry,Internship,"Millerborough, AL",2024-06-05,Startup,KDB+,113739.0,165657.0
1131,1132,Moss-Jackson,Retail,Computer Vision Engineer,"LangChain, Pandas, TensorFlow, CUDA",Mid,Remote,"Christopherton, TM",2024-10-24,Mid,"LangChain, KDB+",64726.0,112277.0
1132,1133,Johnson and Sons,Education,NLP Engineer,"MLflow, Flask, AWS",Entry,Contract,"Joneschester, LK",2023-11-23,Startup,"PyTorch, MLflow, TensorFlow",47268.0,62862.0
1133,1134,Green Group,Automotive,Computer Vision Engineer,"SQL, AWS, Power BI, NumPy, Reinforcement Learning",Senior,Internship,"Ramostown, BI",2025-06-19,Startup,FastAPI,119846.0,164604.0
1134,1135,Evans LLC,Automotive,AI Product Manager,"Pandas, SQL, Power BI, Python, Reinforcement Learning",Senior,Internship,"Port Kelsey, KI",2023-11-05,Mid,"PyTorch, TensorFlow, Scikit-learn",66099.0,141841.0
1135,1136,Chambers PLC,Tech,AI Product Manager,"NumPy, Power BI, LangChain, GCP, Python",Mid,Contract,"Johnberg, VC",2024-03-31,Mid,"PyTorch, MLflow, BigQuery",72050.0,137819.0
1136,1137,Conner-Young,Education,AI Product Manager,"Azure, Python, FastAPI",Entry,Remote,"Port Amandaburgh, GA",2025-03-24,Startup,BigQuery,90239.0,170922.0
1137,1138,Morris LLC,Automotive,Data Analyst,"Scikit-learn, LangChain, Hugging Face, SQL, Azure, MLflow",Senior,Remote,"East Barrybury, GA",2024-08-02,Large,"LangChain, FastAPI, KDB+",94397.0,178121.0
1138,1139,Hawkins-Valdez,Finance,ML Engineer,"CUDA, SQL, NumPy, Python, Flask",Senior,Internship,"Roseton, VE",2024-07-18,Startup,FastAPI,110310.0,161110.0
1139,1140,Vance-Mcdowell,Finance,NLP Engineer,"LangChain, CUDA, Excel, Flask",Entry,Internship,"Port Jessica, SG",2024-05-12,Mid,"MLflow, FastAPI",55784.0,143211.0
1140,1141,Wright LLC,Finance,Quant Researcher,"AWS, Flask, MLflow, FastAPI, Azure",Senior,Remote,"Sandrastad, IE",2024-04-11,Large,"LangChain, KDB+",149975.0,199905.0
1141,1142,Silva LLC,Automotive,Data Analyst,"CUDA, Hugging Face, SQL, GCP, C++, Python",Mid,Internship,"Lewisburgh, BF",2025-08-17,Mid,"PyTorch, BigQuery",82338.0,95759.0
1142,1143,"Sanders, Rodriguez and Meyers",Finance,Quant Researcher,"SQL, LangChain, Hugging Face, R",Mid,Remote,"Port Kathyton, GQ",2024-11-28,Large,FastAPI,76484.0,111575.0
1143,1144,Allen Group,E-commerce,NLP Engineer,"TensorFlow, NumPy, GCP, Power BI, FastAPI",Entry,Internship,"Williamsville, MG",2024-09-22,Startup,PyTorch,147639.0,215331.0
1144,1145,Webb LLC,Education,ML Engineer,"C++, Hugging Face, Excel, GCP, TensorFlow, FastAPI",Mid,Contract,"Sylviaport, BS",2024-10-10,Mid,"KDB+, MLflow",63255.0,108370.0
1145,1146,Harris-Brown,E-commerce,ML Engineer,"FastAPI, Azure, MLflow, PyTorch, Excel",Entry,Remote,"East Kimberlyview, ME",2025-07-24,Startup,PyTorch,129625.0,193613.0
1146,1147,Stewart-White,Retail,Data Scientist,"Azure, MLflow, Hugging Face, GCP, Keras",Entry,Remote,"West Amber, HU",2025-07-25,Large,"Scikit-learn, PyTorch, LangChain",136317.0,195529.0
1147,1148,"Roberts, Ford and Davis",Retail,AI Product Manager,"Power BI, MLflow, SQL, AWS",Mid,Full-time,"Hannahfort, LS",2024-06-30,Mid,"KDB+, LangChain, BigQuery",148403.0,180220.0
1148,1149,"Garcia, Blake and Gardner",Healthcare,Data Analyst,"NumPy, R, Excel, Scikit-learn, Flask, LangChain",Senior,Full-time,"North Cassandraborough, FJ",2024-04-17,Large,KDB+,142640.0,167377.0
1149,1150,Brown-Fisher,Automotive,ML Engineer,"C++, Excel, TensorFlow, PyTorch",Entry,Internship,"Lake Ruthport, JM",2025-02-24,Startup,FastAPI,143807.0,217646.0
1150,1151,Hayes PLC,Finance,Computer Vision Engineer,"Pandas, C++, Power BI, Hugging Face, Excel",Entry,Internship,"South Michael, GE",2024-07-01,Mid,"KDB+, PyTorch, BigQuery",83586.0,94806.0
1151,1152,"Mccoy, Barnes and Mercado",Automotive,NLP Engineer,"Pandas, Scikit-learn, NumPy",Senior,Full-time,"New Richardburgh, PS",2025-03-25,Startup,FastAPI,147570.0,214641.0
1152,1153,Herrera and Sons,Healthcare,ML Engineer,"MLflow, AWS, Flask, SQL, Azure",Entry,Full-time,"East Michael, AO",2024-10-23,Mid,"LangChain, KDB+",130398.0,148438.0
1153,1154,Smith-Hansen,Retail,Quant Researcher,"Excel, Reinforcement Learning, TensorFlow, SQL",Mid,Full-time,"North Michellestad, ME",2023-11-23,Startup,"TensorFlow, FastAPI, MLflow",126850.0,203760.0
1154,1155,"Goodman, Watson and Norman",Tech,AI Researcher,"PyTorch, R, Python, GCP, CUDA, C++",Senior,Internship,"Davidshire, ES",2024-04-10,Large,KDB+,63340.0,150275.0
1155,1156,Bennett PLC,Tech,Data Analyst,"Flask, LangChain, Reinforcement Learning",Senior,Internship,"West Jennifertown, NP",2024-08-19,Mid,"TensorFlow, LangChain",52424.0,142189.0
1156,1157,Brady-Jones,Education,Quant Researcher,"LangChain, GCP, Keras",Mid,Contract,"Jasonbury, HT",2024-02-24,Large,TensorFlow,41157.0,118700.0
1157,1158,Walker and Sons,Finance,AI Product Manager,"MLflow, PyTorch, SQL, TensorFlow",Mid,Contract,"New Amber, CL",2025-03-05,Startup,"MLflow, LangChain, FastAPI",134795.0,155851.0
1158,1159,Bautista LLC,Automotive,Data Scientist,"GCP, Pandas, AWS, Azure, Flask, PyTorch",Entry,Contract,"Douglasberg, FM",2025-05-05,Startup,"FastAPI, KDB+, MLflow",147660.0,165793.0
1159,1160,Church Ltd,Healthcare,ML Engineer,"GCP, Pandas, Python",Entry,Contract,"Jonathanland, FJ",2024-01-17,Mid,"KDB+, LangChain, MLflow",68918.0,165624.0
1160,1161,Smith LLC,Healthcare,ML Engineer,"SQL, Pandas, CUDA, LangChain, Excel",Senior,Full-time,"New Sandraland, ZM",2023-12-08,Large,"TensorFlow, MLflow",80600.0,149326.0
1161,1162,"Acosta, Williams and Carter",Finance,AI Researcher,"Python, R, Reinforcement Learning, Azure",Mid,Contract,"Wrightland, ZW",2024-01-16,Mid,"Scikit-learn, FastAPI",60613.0,118504.0
